treść,NAZWA_Sekcji,ID SekcjI (stała),id sekcji nadrzędnej (Stała),ID_TAB,data SFCR,wersja SFCR,numer zakładu w systemie UKNF (kod zakładu)
"W strukturze organizacyjnej Towarzystwa wyodrębnia się następujące Piony organizacyjne: 
1) 
Pion Zarządzania Wewnętrznego, 
2) 
Pion Operacyjny, 
3) 
Pion Finansowy, 
4) 
Pion Underwritingu i Zarządzania Produktami, 
5) 
Pion Sprzedaży. 
Struktura organizacyjna Towarzystwa:  
 
 
Dep. HR i Rekrutacji
Monika Groсska
HR & RECRUITMENT
Dep. Audytu Wewnętrznego
Grzegorz Szymański
AUDIT
Dep.  Zarządzania Zgodnością
Jakub Niedźwiedzki
COMPLIANCE
Dep. Prawny
Jakub Ziemba
LEGAL
Dep. Market  Management
Piotr Kochanowski
MARKET MANAGEMENT
Dep.  Komunikacji i PR
Michał Podogrodzki
 PR
Wydział Ochrony Danych Osobowych
Anna Błachno
PERSONAL DATA PROTECTION
Dep. Zarządzania Projektami
Rafał Wadowski
PROJECT MANAGEMENT
Dep. Inwestycji Kapitałowych
Jarosław Kalinowski
ASSET MANAGEMENT
Wydział Komunikacji Wewnętrznej
Sylwia Rybak
Internal Communication
Pion Zarządzania Wewnętrznego
Matthias Baltin
INTERNAL MANAGEMENT
Dep. Aktuarialny
Lucyna Załęska
ACTUARY
Dep. Kontroli Finansowej
Dawid Szatała
CONTROLLING
Dep. Księgowości i Raportowania
Monika Załuska
ACCOUNTING
Wydział Podatków
Adam Czekalski
TAXES
Dep. Zarzadzania Ryzykiem
Tomasz Kryłowicz
RISK
Wydzial Zakupów
Małgorzata Załęska
PROCUREMENT
Wydział Rozliczeń Reasekuracyjnych
Iwona Wawrzyniak
REINSURANCE SETTLEMENT
Pion Finansowy
Vojtěch Pivný
FINANCE
Dep. Portfoli Management
Konrad Stawski
PORTFOLIO MANAGEMENT
Wydział Rozwoju  i Underwritingu
Produktów Grupowych i Zdrowotnych
Damian Zieliński
GROUP LIFE & HEALTH UNDERWRITING
Wydział Oceny Ryzyka Medycznego
Agnieszka Ryszkowska
MEDICAL UNDERWRITING
Produkty Życiowe i Zdrowotne
Magdalena Rokicka
LIFE & HEALTH
Pion Underwritingu i Zarządzania Produktami
Krzysztof Wanatowicz
UNDERWRITING & PRODUCT MANAGEMENT
Dep.Wsparcia Sprzedaży
Katarzyna Wit
SALES SUPPORT & DEVELOPMENT
Departament Sprzedaży Sieci  Agencyjnej
Malgorzata Harasimiuk - Grodzka
AGENCY SALES DEPARTMENT
Departament SprzedażyUbezpieczeń
Korporacyjnych
Anna Zalewska- Szternel
CORPORATE SALES
Pion Sprzedaży
Martin Klecha
SALES
Wydział Infrastruktury IT
Adam Bartosik
INFRASTRUCTURE IT
Dep. Rozwoju Oprogramowania
Bogdan Arct
SOFTWEAR DEVELOPMENT
Wydział Zarządzania Usługami IT
Katarzyna Daczewska
IT SERVICES MANAGEMENT
IT
Andrzej Piotrowicz
Departament Zarządzania
 Organizacyjnego
Adrianna Pierścionek
 ORGANIZATIONAL MANAGEMENT
Dep. Administracji
Dorota Górecka
ADMINISTRATION
Wydział Bezpieczeństwa Informacji
Adrian Pupek
INFORMATION SECURITY
Dep. Obsługi  Klienta
Sylwia Filipiak - Pastusiak
CUSTOMER SERVICE
Zespół ds. Zarządzania Ciągłością Działania
Michał Kaczmarek
Business Continuity Management
Wydział Zapobiegania Nadużyciom
Mikołaj Przybyszewski
ANTI FRAUD
Pion Operacyjny
Radosław Kamiński
OPERATIONS
TU Allianz Życie Polska S.A.
 
 
 
Sprawozdanie o wypłacalności i kondycji finansowej 
31 grudnia 2021 r. 
 
 
23 
 
Internal 
 
Zmiany w systemie zarządzania są każdorazowo wprowadzane do Regulaminu Organizacyjnego 
Spółki zawierającego opis zadań realizowanych przez poszczególne jednostki organizacyjne oraz 
do Zarządzenia Prezesa Zarządu, które określa odpowiedzialność poszczególnych członków 
Zarządu w zakresie organizowania i kierowania poszczególnymi pionami biznesowymi. 
W roku 2021 Regulamin Organizacyjny Spółki był aktualizowany: 25 lutego 2021, 21 kwietnia 2021, 
31 maja 2021, 30 czerwca 2021, 1 grudnia 2021, 17 grudnia 2021. 
Do najistotniejszych zmian należy zaliczyć: 
Od 25 lutego 2021 r.: 
 
▪ w Pionie Operacyjnym w Departamencie Administracji: 
1) Połączenie Zespołu Mailing Room i Zespołu Indeksacji w Zespół Mailing Room i Indeksacji,  
2) Doprecyzowanie nazwy 
Wydziału 
Administracji Centralnej 
(poprzednio Wydział 
Administracji), 
3) Uaktualnienie zakresu kompetencji Departamentu i jego struktury organizacyjnej. 
 
▪ 
w Departamencie Zarządzania Organizacyjnego: 
1) Likwidację Zespołu Procesów i Kontroli Merytorycznej w związku z dostosowaniem 
struktury organizacyjnej do Allianz Reference Model, 
2) Przeniesienie kompetencji dotyczących zarządzania zgodami klienckimi z Wydziału 
Kampanii CRM i Analiz Sprzedaży do Departamentu Zarządzania Organizacyjnego, 
3) Uporządkowanie 
kompetencji 
Departamentu 
Zarządzania 
Organizacyjnego 
po 
przeprowadzonych zmianach. 
 
▪ w Pionie Zarządzania Wewnętrznego w Departamencie Market Management:  
1) Połączenie Wydziału E-Commerce i Digital Marketingu oraz Wydziału Zarządzania 
Kampaniami w Wydział E-Commerce i Zarządzania 
Kampaniami w związku z 
upraszczaniem struktury organizacyjnej, 
2) Uporządkowanie kompetencji Departamentu Market Management po przeprowadzonych 
zmianach. 
 
Od 21 kwietnia 2021 r.: 
 
▪ w Pionie Zarządzania Wewnętrznego w Departamencie Zarządzania Zgodnością  
Dodanie postanowienia do zadań Departamentu Zarządzania Zgodnością dotyczącego 
odpowiedzialności za ryzyko przeciwdziałania praniu pieniędzy i finansowania terroryzmu. 
▪ w Pionie Operacyjnym likwidacji ulegają Zespół Administracji Systemów Windows i Styku 
Bezpieczeństwa, Zespół Systemów Unix i  Baz Danych oraz Zespół Wsparcia IT, a ich zadania 
zostają przypisane bezpośrednio do Wydziału Infrastruktury Informatycznej. 
 
Od 31 maja 2021 r.: 
 
▪ w Pionie Zarządzania Wewnętrznego / Pion Sprzedaży likwidacji ulega Wydział 
Administracyjnego Wsparcia Zarządu i Regionów. Zespół Administracyjnego Wsparcia 
Regionów zostaje przeniesiony do Departamentu Sprzedaży Sieci Agencyjnej. Zespół 
Administracyjnego Wsparcia Zarządu zostaje bezpośrednio przesunięty pod Członków 
Zarządu. 
 
Od 30 czerwca 2021 r.: 
 
▪ w Pionie Zarządzania Wewnętrznego w Departamentu Market Management 
TU Allianz Życie Polska S.A.
 
 
 
Sprawozdanie o wypłacalności i kondycji finansowej 
31 grudnia 2021 r. 
 
 
24 
 
Internal 
1) Podział Wydziału E-Commerce i Zarządzania Kampaniami na Wydział E-Commerce i Digital 
Marketingu oraz Wydział Marketingu, 
2) Zmiana nazwy Wydziału Strategii, Rozwoju Oferty i Market Intelligence na Wydział Strategii i 
Customer Intelligence. 
 
Od 01 grudnia 2021 r.: 
 
▪ w Pionie Operacyjnym utworzenie Zespołu ds. Zarządzania Ciągłością Działania, którego 
zadania wyodrębniono z Wydziału Ochrony Danych Osobowych (WODO) i przeniesiono 
bezpośrednie raportowanie do Członka Zarządu odpowiedzialnego za Pion Operacji (COO). 
Zmiany mają na celu odzwierciedlenie kompetencji w ramach nowej struktury organizacyjnej, 
w której zadania WODO zostały przeniesione do Pionu Zarządzania Organizacyjnego a 
zadania związane z ciągłością działania pozostają w Pionie Operacji. 
▪ w Pionie Zarządzania Wewnętrznego: 
1) Powołanie Wydziału Komunikacji Wewnętrznej 
2) Podział zadań Departamentu Komunikacji i PR pomiędzy Wydział Komunikacji Wewnętrznej a 
Departament Komunikacji i PR 
 
▪ w Wydziale Ochrony Danych Osobowych 
1)    uporządkowanie kompetencji Wydziału Ochrony Danych Osobowych 
▪ w Pionie Finansowym: 
1) uporządkowanie kompetencji Wydziału Podatków, 
2) Zmiana nazwy Komitetu FRDC na Komitet Ujawnień Finansowych, 
3) Powołanie do składu Komitetu Ujawnień 
Finansowych Dyrektora Departamentu 
Aktuarialnego. 
       
Od 17 grudnia 2021 r.: 
 
Usunięcie Komitetu Projektowego wnioski z „2021-0001 IRCS/ELCA (control testing)” zmiana 
wynika z usunięcia Komitetu Projektowego z nowej: “Procedura Zarządzania Projektami oraz 
Inicjatywami Biznesowymi TU Allianz Życie Polska S.A.”.",B.1.4 Struktura organizacyjna  ,56,9,1,2022,1,259400IBCICD0KY7ZW46
"Zwyczajne Walne Zgromadzenie Spółki odbyło się 26 marca 2021 roku, podczas którego nastąpiło 
m.in. zatwierdzenie sprawozdania Zarządu z działalności Spółki, a także sprawozdania 
finansowego Spółki za rok obrotowy zakończony dnia 31 grudnia 2020 roku.",B.1.5 Zwyczajne Walne Zgromadzenie  ,57,9,1,2022,1,259400IBCICD0KY7ZW46
"Rada Nadzorcza składa się, z co najmniej trzech członków powoływanych i odwoływanych przez 
Walne Zgromadzenie. Na dzień 31 grudnia 2021 roku w skład Rady Nadzorczej wchodziło sześciu 
członków – czterech związanych z akcjonariuszem oraz dwóch członków niezależnych. 
Zakres zadań i zasady funkcjonowania Rady Nadzorczej określone zostały w Statucie Spółki, a 
także uchwalonym przez Radę Regulaminie. 
Rada Nadzorcza sprawuje nadzór nad działalnością Spółki we wszystkich dziedzinach jej 
działalności. Do jej szczególnych uprawnień należy m.in.: 
• 
badanie i ocena sprawozdania Zarządu z działalności Spółki oraz sprawozdania 
finansowego, 
• 
ocena wniosków Zarządu, co do podziału zysku lub pokrycia straty, 
TU Allianz Życie Polska S.A.
 
 
 
Sprawozdanie o wypłacalności i kondycji finansowej 
31 grudnia 2021 r. 
 
 
25 
 
Internal 
• 
powoływanie i odwoływanie członków Zarządu, w tym Prezesa i Wiceprezesów Zarządu, 
• 
 wyznaczanie firmy audytorskiej uprawnionej do badania sprawozdań finansowych oraz 
sprawozdania o wypłacalności i kondycji finansowej, 
• 
zatwierdzanie strategii zarządzania ryzykiem oraz innych dokumentów lub działań 
przedstawionych Radzie Nadzorczej przez Zarząd do zatwierdzenia, 
• 
zatwierdzanie sprawozdania o wypłacalności i kondycji finansowej,  
• 
rozpoznawanie innych spraw przedstawionych przez Zarząd. 
Rada Nadzorcza odbywa posiedzenia w miarę potrzeb. Zarząd lub każdy członek Rady Nadzorczej 
może wnioskować o zwołanie posiedzenia Rady Nadzorczej, które następnie powinno być zwołane 
przez Przewodniczącego Rady Nadzorczej w terminie dwóch tygodni od dnia otrzymania wniosku. 
Jeżeli Przewodniczący nie zwoła posiedzenia, wnioskodawca może je zwołać samodzielnie. 
Członkowie Rady Nadzorczej powoływani są na wspólną, 5-letnią kadencję. Mogą być powoływani 
spośród akcjonariuszy oraz osób spoza ich grona, spełniających wymogi przewidziane w 
przepisach prawa, w szczególności w Ustawie o działalności ubezpieczeniowej i reasekuracyjnej. 
Do 31 grudnia 2021 r. Rada Nadzorcza funkcjonowała, i do chwili obecnej funkcjonuje,  w składzie:  
• 
Petros Papanikolaou - Przewodniczący Rady Nadzorczej,  
• 
Kay Müller –  pełniący funkcję Zastępcy Przewodniczącego Rady Nadzorczej do dnia 30 
grudnia 2021 roku, 
• 
Teresa Margarida Tudela de Mira Godinho od dnia 30 grudnia 2021 roku, pełni również 
funkcję Wiceprzewodniczącej Rady Nadzorczej,  
• 
Jakub Marek Karnowski, 
• 
Jacek Lisowski, 
• 
Jovana Nović. 
Uchwały Rady Nadzorczej podejmowane są zwykłą większością głosów. W przypadku równej ilości 
głosów decyduje głos Przewodniczącego. Uchwały mogą być również podejmowane w trybie 
pisemnym (obiegowym) lub przy wykorzystaniu środków bezpośredniego porozumiewania się na 
odległość. 
Rada Nadzorcza wykonuje swoje obowiązki kolegialnie. W roku 2021 Rada Nadzorcza nie 
delegowała żadnego ze swoich członków do samodzielnego pełnienia określonych czynności. 
Część członków Rady Nadzorczej powołana  jest do funkcjonujących w jej ramach komitetów. Na 
dzień 31 grudnia 2021 r. istniały następujące komitety: 
• 
Komitet Audytu, w skład którego wchodziło 3 członków Rady Nadzorczej (Jakub Karnowski 
jako Przewodniczący Komitetu Audytu i dwóch członków Jacek Lisowski i Kay Müller). 
Komitet Audytu sprawuje m.in.  stały nadzór nad systemem kontroli wewnętrznej w Spółce, 
monitoruje proces sprawozdawczości finansowej i wykonywanie czynności rewizji 
finansowej oraz odpowiada za procedurę wyboru firmy audytorskiej, jak i monitoruje 
niezależność biegłego rewidenta i firmy audytorskiej. Może również inicjować audyt 
określonych obszarów działalności Spółki;  
• 
Komitet Strategii, w skład którego wchodziło 2 członków Rady Nadzorczej (Petros 
Papanikolaou - Przewodniczący Komitetu Strategii i Kay Müller jako jego członek). 
Głównym zadaniem Komitetu Strategii jest doradztwo i wsparcie dla Zarządu w zakresie 
planów strategicznych oraz inicjatyw strategicznych;  
• 
Komitet Wynagrodzeń, w skład którego wchodziło 2 członków Rady Nadzorczej (Petros 
Papanikolaou – Przewodniczący Komitetu Wynagrodzeń i Kay Müller jako jego członek). 
Komitet Wynagrodzeń nadzoruje funkcjonowanie polityki wynagradzania w Spółce, 
przygotowuje wnioski z proponowanymi kierunkami zmian funkcjonujących polityk 
wynagradzania, współpracuje z jednostką odpowiedzialną za zarządzanie zasobami 
ludzkimi w obszarze zagadnień związanych z wynagradzaniem.  
TU Allianz Życie Polska S.A.
 
 
 
Sprawozdanie o wypłacalności i kondycji finansowej 
31 grudnia 2021 r. 
 
 
26 
 
Internal 
Zasady funkcjonowania komitetów oraz zakres ich zadań określane są przez ich regulaminy 
uchwalone przez Radę Nadzorczą. 
Rada Nadzorcza wykonuje swoje zadanie biorąc pod uwagę Zasady ładu korporacyjnego oraz 
wytyczne i rekomendacje wydane przez Komisję Nadzoru Finansowego.",B.1.6 Zasady funkcjonowania Rady Nadzorczej  ,58,9,1,2022,1,259400IBCICD0KY7ZW46
"W spółce powołane zostały następujące komitety, jako jednostki międzydepartamentowe 
realizujące lub nadzorujące obowiązki nałożone na Spółkę.",B.1.7 Funkcjonujące Komitety  ,59,9,1,2022,1,259400IBCICD0KY7ZW46
"1. 
Komitet Ryzyka 
2. 
Komitet Inwestycyjny 
3. 
Komitet Finansowo-Inwestycyjny 
4. 
Komitet Produktowy 
5. 
Komitet Wynagrodzeń 
6. 
Komitet Zamknięcia Aktuarialnego 
7. 
Komitet Szkodowy 
8. 
Komitet Ujawnień Finansowych 
9. 
Komitet Akceptacyjny 
10. Istnieje również Komitet Ubezpieczeniowych Funduszy Kapitałowych bez udziału członka 
Zarządu.","B.1.7.1 Komitety, w skład których wchodzą członkowie Zarządu ",60,59,1,2022,1,259400IBCICD0KY7ZW46
"1. Komitet Audytu 
2. Komitet Strategii 
3. Komitet Wynagrodzeń",B.1.7.2 Komitety funkcjonujące w ramach Rady Nadzorczej ,61,59,1,2022,1,259400IBCICD0KY7ZW46
"Spółka powołała i jest uczestnikiem również następujących Komitetów: 
1. Grupowy Komitet Governance i Funkcji Kluczowych  
2. Grupowy Komitet Etyki i Przestępstw Wewnętrznych 
3. Grupowy Komitet Sterujący ds. IT 
 
Każda spółka z grupy Allianz Polska delegowała swoich przedstawicieli do powyższych Komitetów.",B.1.7.3 Komitety międzyspółkowe ,62,59,1,2022,1,259400IBCICD0KY7ZW46
Polityki wynagradzania,B.1.8 Polityki wynagradzania,63,9,1,2022,1,259400IBCICD0KY7ZW46
"Zasady wynagradzania oraz powiązana z nimi ocena pracownicza są opisane w następujących 
dokumentach formalnych (polityki, regulaminy, procedury): 
- 
Regulamin wynagradzania, 
- 
Polityka wynagradzania, 
TU Allianz Życie Polska S.A.
 
 
 
Sprawozdanie o wypłacalności i kondycji finansowej 
31 grudnia 2021 r. 
 
 
27 
 
Internal 
- 
Procedura premiowania, 
- 
Regulamin premii kwartalnej, 
- 
Polityka wynagradzania członków organów kolegialnych, 
- 
Procedura w sprawie wyznaczania celów i oceny wyników pracy. 
 
B.1.8.1.1 Regulamin wynagradzania 
Regulamin wynagradzania określa zasady i warunki wynagradzania oraz przyznawania innych 
świadczeń związanych z pracą Pracownikom zatrudnionym w TU Allianz Życie Polska S.A.  
Regulamin określa również zasady wynagradzania osób pełniących kluczowe funkcje oraz osób, 
które mają istotny wpływ na profil ryzyka. Zasady wynagradzania tych osób zgodne są dyrektywą 
europejską Wypłacalność II.  
Najważniejsze informacje: 
- 
wynagrodzenie składa się z płacy zasadniczej, dodatków oraz może składać się z płacy 
zmiennej; 
- 
oprócz wynagrodzeń pracownik może otrzymać świadczenia rzeczowe i socjalne; 
- 
wynagrodzenie wypłacane jest na konto bankowe; 
- 
pracownik może otrzymać premię zgodnie z regulaminem premiowania; 
- 
za przejawianie inicjatywy w pracy, uzyskanie szczególnych osiągnięć i efektów w pracy 
pracodawca może przyznać pracownikowi premię uznaniową; 
- 
pracownikowi przysługuje dodatkowe wynagrodzenie za pracę w godzinach nadliczbowych,  
w godzinach nocnych, w dni świąteczne oraz dni przyjęte za wolne od pracy; 
- 
wynagrodzenie za czas choroby, odprawa emerytalno–rentowa wypłacana jest pracownikom 
zgodnie z obowiązującą literą prawa zapisaną w Kodeksie Pracy;  
- 
pracownikowi przysługuje ekwiwalent pieniężny za niewykorzystany urlop z powodu 
rozwiązania umowy lub w przypadku wygaśnięcia stosunku pracy; 
- 
stanowiska w Spółce są zwartościowane (wycenione na podstawie ich wagi w organizacji). 
Struktura stanowisk wraz z minimalnym wynagrodzeniem na każdym poziomie opisana jest w 
załączniku do regulaminu; 
- 
w regulaminie wyodrębnione są stanowiska, które są uznane za stanowiska kluczowe oraz 
posiadające istotny wpływ na profil ryzyka; 
- 
na wynagrodzenie osób pełniących kluczowe funkcje oraz osób, które mają istotny wpływ na 
profil ryzyka składa się wynagrodzenie stałe (wynagrodzenie zasadnicze wynikające z umowy 
o pracę lub kontraktu menedżerskiego) oraz możliwe wynagrodzenie zmienne (jego podstawą 
jest realizacja celów spisanych w karcie celów); 
- 
część wynagrodzenia zmiennego osób pełniących kluczowe funkcje oraz osób, które mają 
istotny wpływ na profil ryzyka powinna być odroczona i wypłacona po upływie 3 lat  
od zrealizowania wyznaczonych celów w danym roku; 
- 
wysokość odroczenia zgodna jest z wytycznymi KNF; 
- 
pomiar wyników pracy stanowiący podstawę ustalenia wysokości zmiennego składnika 
wynagrodzenia osób pełniących kluczowe funkcje i osób, których praca ma istotny wpływ na 
profil ryzyka Spółki powinien obejmować korektę w dół z tytułu ekspozycji na bieżące i przyszłe 
ryzyka. 
 
B.1.8.1.2 Polityka wynagradzania 
Polityka określa standard i zasady obowiązujące w obszarze zarządzania wynagrodzeniami. 
Ustanawia ogólne ramy dla ustalania wynagrodzeń stałych oraz zmiennych. Ponadto Polityka 
TU Allianz Życie Polska S.A.
 
 
 
Sprawozdanie o wypłacalności i kondycji finansowej 
31 grudnia 2021 r. 
 
 
28 
 
Internal 
wynagradzania określa zasady wynagradzania pracowników, których podstawą jest strategia 
organizacji, sytuacja finansowa oraz dane dotyczące wynagrodzeń pozyskanych z rynku pracy. 
Najważniejsze informacje: 
- 
pracownikowi przysługuje wynagrodzenie zasadnicze oraz mogą przysługiwać dodatkowe 
świadczenia, o których mowa w Regulaminie wynagradzania, 
- 
pracownikowi może zostać wypłacona premia, o której mowa w regulaminach premiowania,  
- 
podstawą przyznawania podwyżek „systemowych” jest przegląd wynagrodzeń, który ma 
miejsce raz do roku w drugim kwartale, po zakończeniu procesu oceny rocznej, 
- 
dopuszczalne są oczywiście sytuacje nadzwyczajne opisane szczegółowo w polityce, 
- 
w Spółce funkcjonuje Komitet Wynagrodzeń, który decyduje m.in. o zmianach wynagrodzenia, 
- 
każde stanowisko w organizacji ma określony zakres odpowiedzialności spisany w opisie 
stanowiska, 
- 
na 
podstawie opisów stanowisk każdemu 
stanowisku przypisany zostaje poziom 
zaszeregowania, 
- 
wynagrodzenia wszystkich pracowników Spółki są analizowane w czasie rocznego przeglądu 
wynagrodzeń (analiza odniesienia do median rynkowych), 
- 
zmiana wynagrodzenia pracownika powinna uwzględniać dane rynkowe, wyniki pracy 
pracownika i możliwości finansowe pracodawcy, jednorazowa podwyżka wynagrodzenia 
zasadniczego nie powinna przekraczać 30%, 
- 
budżet wynagrodzeń podlega corocznemu przeglądowi Komitetu Wynagrodzeń, 
- 
zasady wynagradzania osób pełniących kluczowe funkcje są zgodne z dyrektywą europejską 
Wypłacalność II. 
 
B.1.8.1.3 Regulamin premiowania 
Regulamin premiowania określa zasady przyznawania premii. 
Najważniejsze informacje: 
- 
premia ma charakter premii za wyniki;  
- 
podstawą otrzymania premii jest ocena realizacji celów rocznych;  
- 
wysokość podstawy premii uzależniona jest od charakteru pracy i wynikającego z tego 
zaszeregowania do określonej grupy premiowej; 
- 
premia określona jest, jako procent płacy zasadniczej przy realizacji 100% celów. 
Na stanowiskach strategicznych (kierownictwo wyższego szczebla) jest to poziom 35% rocznego 
wynagrodzenia zasadniczego, na stanowiskach operacyjnych 10% rocznego wynagrodzenia 
zasadniczego.  
W przypadku obszaru sprzedaży - na stanowiskach strategicznych (kierownictwo wyższego 
szczebla) jest to poziom 35% rocznego wynagrodzenia zasadniczego, na stanowiskach 
operacyjnych 25% rocznego wynagrodzenia zasadniczego. 
- 
warunkiem nabycia prawa do premii jest realizacja celu korporacyjnego oraz celów 
indywidualnych na określonym przez Spółkę poziomie; 
- 
premia naliczana jest proporcjonalnie do okresu zatrudnienia. 
 
B.1.8.1.4  Regulamin premii kwartalnej  
Regulamin określa zasady przyznawania premii kwartalnych pracownikom obsługi klienta i 
likwidacji szkód. 
TU Allianz Życie Polska S.A.
 
 
 
Sprawozdanie o wypłacalności i kondycji finansowej 
31 grudnia 2021 r. 
 
 
29 
 
Internal 
Najważniejsze informacje: 
- 
premia ma charakter premii za wyniki;  
- 
podstawą otrzymania premii jest ocena realizacji celów kwartalnych; 
- 
systemem premii kwartalnej są objęci wyłącznie pracownicy call center w obszarach likwidacji 
szkód i obsługi klienta; 
- 
maksymalna kwota premii, niezależnie od zajmowanego stanowiska, wynosi 10%; 
- 
załącznik do regulaminu określa szczegółowe mierniki i wagi efektywności na poszczególnych 
stanowiskach. 
 
B.1.8.1.5 Polityka wynagradzania członków organów kolegialnych  
Polityka określa zasady wynagradzania członków organów kolegialnych, tj. członków Zarządu oraz 
członków Rady Nadzorczej. 
Najważniejsze informacje: 
- 
wynagrodzenie członka Zarządu składa się z wynagrodzenia zasadniczego oraz może składać 
się z  wynagrodzenia zmiennego; 
- 
wynagrodzenie 
zmienne 
może 
przybrać formę krótko lub długoterminowej premii 
motywacyjnej; 
- 
premie motywacyjne mogą być przyznawane w formie pieniężnej, akcjach lub innych 
instrumentach. 
 
W kategorii wynagrodzenia zmiennego członkom Zarządu przyznawane są jednostki rozliczeniowe 
RSU, które po przekroczeniu okresu zapadalności mogą być zamienione na prawa własności akcji 
Allianz SE w Monachium. Umowa do tego systemu jest zawarta pomiędzy uczestnikiem programu, 
a Allianz SE - nie są to akcje żadnej ze spółek działających w Polsce. 
- 
wynagrodzenie członków Zarządu ustalane jest przez pełnomocników powołanych przez 
Walne Zgromadzenie;  
- 
wynagrodzenia ustalane są na podstawie analizy rynku; 
- 
wynagrodzenie miesięczne zasadnicze członka Zarządu wynosi, co najmniej czterokrotność 
średniego wynagrodzenia miesięcznego w Polsce, zgodnie z danymi publikowanymi przez 
Główny Urząd Statystyczny; 
- 
zmienne składniki wynagrodzenia związane są z osiąganymi wynikami, oparte są na 
połączeniu oceny wyników danego członka Zarządu i kierowanego przez niego obszaru 
działalności Spółki; 
- 
część wynagrodzenia zmiennego członka Zarządu jest odraczane na okres minimum 3 lat; 
- 
wartość odroczenia zgodna jest z wytycznymi KNF; 
- 
wynagrodzenie zmienne uzależnione jest od realizacji celów rocznych. 
W Spółce nie wprowadzono programów emerytalno-rentowych lub programów wcześniejszych 
emerytur dla członków Zarządu, Rady Nadzorczej i innych osób nadzorujących kluczowe funkcje. 
 
B.1.8.1.6 Procedura w sprawie wyznaczania celów i oceny wyników pracy 
Procedura określa proces stawiania celów oraz oceny ich realizacji.  
Najważniejsze informacje: 
- 
proces wyznaczania celów odbywa się co roku; 
TU Allianz Życie Polska S.A.
 
 
 
Sprawozdanie o wypłacalności i kondycji finansowej 
31 grudnia 2021 r. 
 
 
30 
 
Internal 
- 
cele stawiane są do końca pierwszego kwartału okresu rozliczeniowego; 
- 
cele stawiane są w dwóch kategoriach, jako cel korporacyjny oraz jako cele indywidualne; 
- 
cele indywidualne mogą przybrać formę celów jakościowych i/lub celów ilościowych oraz formę 
oceny postaw i zachowań; 
- 
istnieje możliwość odwołania się od oceny wystawionej przez Bezpośredniego p rzełożonego; 
- 
informacja o realizacji celu korporacyjnego jest podana przez Zarząd Spółki. 
 
W 2020 roku (okres sprawozdawczy) Towarzystwo nie zawierało istotnych transakcji z 
udziałowcami, osobami wywierającymi znaczący wpływ na zakład oraz z członkami organu 
administrującego, zarządzającego lub nadzorczego.",B.1.8.1 Zasady wynagradzania ,64,63,1,2022,1,259400IBCICD0KY7ZW46
Wymogi dotyczące kompetencji i reputacji,B.2 Wymogi dotyczące kompetencji i reputacji,10,8,1,2022,1,259400IBCICD0KY7ZW46
"Spółka posiada aktualną Procedurę kompetencji i reputacji osób pełniących kluczowe 
funkcje 
Regulacja ta ma zapewnić spełnianie przez wszystkie osoby, które zarządzają TU Allianz Życie 
Polska S.A. wymagań w zakresie kompetencji i reputacji dających rękojmię prawidłowego działania 
Spółki przewidzianych również w ustawie z dnia 11 września 2015 roku o działalności 
ubezpieczeniowej i reasekuracyjnej. 
Procedura kompetencji i reputacji osób ułatwia realizację wymogów regulacyjnych i gwarantuje 
najwyższe standardy kompetencji i reputacji dla wszystkich pracowników w TU Allianz Życie Polska 
S.A. w szczególności dla wyższej kadry zarządzającej i pracowników z kluczowych obszarów 
(zgodnie z definicją poniżej w punkcie",B.2.1 Polityka i procesy ,65,10,1,2022,1,259400IBCICD0KY7ZW46
